option,bid,bid_size,ask,ask_size,iv,open_interest,volume,delta,gamma,vega,theta,rho,theo,change,open,high,low,tick,last_trade_price,last_trade_time,percent_change,prev_day_close
SPY260925P00625000,0.12,1097.0,0.13,1610.0,0.458,548.0,1.0,-0.0063,0.0003,0.0245,-0.0413,-0.0016,0.1206,0.015,0.16,0.16,0.16,up,0.16,2026-09-14T10:30:16,10.3448,0.145000003278255
SPY260925C00630000,129.84,1.0,133.64,1.0,0.4944,2.0,4.0,0.9982,0.0001,0.0083,0.0,0.0536,131.676,-6.53,130.13,130.13,128.99,down,128.99,2026-09-14T10:25:35,-4.81847,135.519996643066
SPY260925P00630000,0.12,1524.0,0.13,578.0,0.4413,706.0,4.0,-0.0069,0.0003,0.0265,-0.0437,-0.0018,0.1297,0.005,0.16,0.16,0.15,up,0.16,2026-09-14T10:36:32,3.22581,0.155000001192093
SPY260925C00635000,124.62,1.0,128.65,1.0,0.0,0.0,6.0,0.9979,0.0002,0.0091,-0.002,0.0564,126.6806,-3.225,125.14,127.41,123.99,no_change,127.41,2026-09-14T11:44:22,-2.46871,130.634994506836
SPY260925P00635000,0.13,1472.0,0.14,1087.0,0.4285,1223.0,1.0,-0.0076,0.0004,0.0288,-0.0462,-0.0019,0.1392,0.005,0.17,0.17,0.17,up,0.17,2026-09-14T10:29:57,3.0303,0.16499999910593
SPY260925C00640000,119.72,10.0,123.65,1.0,0.4167,768.0,6.0,0.9975,0.0002,0.0097,-0.0045,0.0568,121.6855,-3.065,120.13,122.47,118.99,down,122.46,2026-09-14T11:44:21,-2.44175,125.525001525879
SPY260925P00640000,0.14,1433.0,0.15,1061.0,0.4154,147.0,1.0,-0.0084,0.0004,0.0314,-0.0489,-0.0021,0.1498,-0.005,0.17,0.17,0.17,up,0.17,2026-09-14T11:28:46,-2.85715,0.175000004470348
SPY260925C00645000,114.62,10.0,118.5,1.0,0.0,0.0,6.0,0.9972,0.0002,0.0103,-0.0072,0.0571,116.6906,-3.19,115.13,117.36,114.0,down,117.35,2026-09-14T11:44:31,-2.64643,120.540000915527
SPY260925P00645000,0.15,1436.0,0.16,1060.0,0.402,208.0,2.0,-0.0092,0.0005,0.0341,-0.0517,-0.0023,0.1611,0.015,0.19,0.2,0.19,up,0.2,2026-09-14T10:29:25,8.10811,0.185000002384186
SPY260925C00650000,109.63,10.0,113.66,1.0,0.0,4.0,6.0,0.9968,0.0003,0.0109,-0.0099,0.0575,111.6958,-3.28,110.15,112.4,108.98,down,112.39,2026-09-14T11:44:32,-2.83565,115.670001983643
SPY260925P00650000,0.17,1064.0,0.18,1635.0,0.3912,702.0,43.0,-0.0101,0.0005,0.0371,-0.0546,-0.0026,0.1734,-0.005,0.22,0.22,0.19,down,0.19,2026-09-14T11:28:46,-2.5641,0.195000000298023
SPY260925C00655000,104.6,10.0,108.65,1.0,0.0,1.0,4.0,0.9963,0.0003,0.0129,-0.0127,0.0579,106.7012,-6.59,105.15,105.15,103.97,down,103.97,2026-09-14T10:25:35,-5.96057,110.560001373291
SPY260925P00655000,0.18,1189.0,0.19,1339.0,0.3771,1049.0,4.0,-0.0111,0.0006,0.0403,-0.0577,-0.0028,0.1867,-0.005,0.24,0.24,0.21,down,0.21,2026-09-14T11:28:46,-2.32558,0.214999996125698
SPY260925C00660000,99.64,10.0,103.67,1.0,0.0,2.0,7.0,0.9958,0.0004,0.0164,-0.0157,0.0583,101.7068,-3.285,99.21,102.43,99.19,up,102.43,2026-09-14T11:44:28,-3.10741,105.715000152588
SPY260925P00660000,0.19,2156.0,0.2,1894.0,0.3627,464.0,9.0,-0.0123,0.0007,0.0441,-0.061,-0.0031,0.2014,0.025,0.26,0.26,0.25,down,0.25,2026-09-14T10:55:17,11.1111,0.225000001490116
SPY260925C00665000,94.76,10.0,98.42,1.0,0.0,1.0,4.0,0.9952,0.0004,0.02,-0.0189,0.0633,96.7129,-5.46,94.22,95.17,94.2,down,95.12,2026-09-14T09:58:22,-5.42852,100.580001831055
SPY260925P00665000,0.21,1147.0,0.22,1924.0,0.3505,1362.0,62.0,-0.0136,0.0007,0.0483,-0.0645,-0.0034,0.2172,0.025,0.28,0.28,0.25,up,0.26,2026-09-14T10:34:01,10.6383,0.234999999403954
SPY260925C00670000,89.85,1.0,93.69,1.0,0.3589,123.0,4.0,0.9944,0.0005,0.0214,-0.0232,0.0636,91.7217,-5.455,89.26,90.18,89.2,down,90.13,2026-09-14T09:58:22,-5.70696,95.5849990844726
SPY260925P00670000,0.23,1171.0,0.24,1969.0,0.3375,1080.0,47.0,-0.0151,0.0008,0.0529,-0.0683,-0.0038,0.2355,-0.015,0.31,0.31,0.23,up,0.24,2026-09-14T12:02:33,-5.88235,0.254999995231628
SPY260925C00675000,84.8,1.0,88.7,1.0,0.3326,4.0,2.0,0.9934,0.0006,0.023,-0.0279,0.064,86.7313,-6.385,84.23,84.23,84.22,down,84.22,2026-09-14T09:40:41,-7.04707,90.6049995422363
SPY260925P00675000,0.25,1079.0,0.26,1498.0,0.3242,1306.0,88.0,-0.0169,0.001,0.0581,-0.0726,-0.0042,0.2564,0.035,0.32,0.32,0.28,up,0.31,2026-09-14T10:24:03,12.7273,0.275000005960464
SPY260925C00680000,79.72,1.0,83.7,1.0,0.2952,18.0,2.0,0.9923,0.0007,0.0248,-0.033,0.0643,81.7418,-6.39,79.21,79.23,79.21,up,79.23,2026-09-14T09:40:41,-7.46321,85.6199989318848
SPY260925P00680000,0.28,963.0,0.29,1921.0,0.3116,1098.0,103.0,-0.019,0.0011,0.0642,-0.0772,-0.0048,0.2797,0.035,0.33,0.35,0.33,up,0.34,2026-09-14T11:13:04,11.4754,0.305000007152557
SPY260925C00685000,74.7,10.0,78.7,1.0,0.2696,14.0,2.0,0.9909,0.0009,0.0316,-0.0388,0.0645,76.7536,-6.57,74.24,74.24,74.2,down,74.2,2026-09-14T09:40:41,-8.13421,80.7700004577637
SPY260925P00685000,0.3,1326.0,0.31,1145.0,0.2975,2011.0,142.0,-0.0214,0.0013,0.0714,-0.0826,-0.0053,0.3081,0.045,0.42,0.42,0.35,down,0.37,2026-09-14T11:11:11,13.8462,0.325000002980232
SPY260925C00690000,69.75,1.0,73.7,1.0,0.0,43.0,2.0,0.9892,0.001,0.0405,-0.0455,0.069,71.767,-6.455,69.27,69.27,69.2,down,69.2,2026-09-14T09:40:40,-8.53215,75.6549987792969
SPY260925P00690000,0.34,955.0,0.35,1400.0,0.2853,1386.0,3.0,-0.0245,0.0015,0.0796,-0.0888,-0.0061,0.3422,0.105,0.45,0.46,0.45,up,0.46,2026-09-14T09:38:59,29.5775,0.355000004172325
SPY260925C00695000,64.74,10.0,68.76,1.0,0.2606,74.0,2.0,0.9867,0.0013,0.0448,-0.0547,0.0727,66.7889,-6.205,64.31,64.31,64.24,down,64.24,2026-09-14T09:40:40,-8.80829,70.4449996948242
SPY260925P00695000,0.38,1171.0,0.39,1329.0,0.2722,3870.0,307.0,-0.0282,0.0018,0.0898,-0.0964,-0.007,0.385,0.095,0.52,0.53,0.45,no_change,0.49,2026-09-14T11:12:04,24.0506,0.394999995827675
SPY260925C00700000,59.73,11.0,63.79,1.0,0.2463,243.0,3.0,0.9836,0.0016,0.0495,-0.0658,0.0728,61.8156,-6.685,59.34,59.34,59.02,down,59.02,2026-09-14T10:47:48,-10.1743,65.7050018310547
SPY260925P00700000,0.44,866.0,0.45,1764.0,0.2604,2058.0,289.0,-0.0329,0.0021,0.1021,-0.1053,-0.008,0.4385,-0.005,0.6,0.6,0.44,down,0.44,2026-09-14T12:06:15,-1.12359,0.444999992847443
SPY260925C00705000,54.98,1.0,58.82,1.0,0.2553,123.0,3.0,0.9794,0.002,0.0679,-0.0794,0.0727,56.8483,-6.41,53.77,54.39,53.77,down,54.34,2026-09-14T09:40:40,-10.5514,60.75
SPY260925P00705000,0.5,1021.0,0.51,973.0,0.2475,1838.0,271.0,-0.0388,0.0025,0.1163,-0.1156,-0.0095,0.5045,0.025,0.68,0.7,0.52,down,0.52,2026-09-14T11:49:40,5.0505,0.495000004768372
SPY260925C00710000,49.85,11.0,53.88,1.0,0.2313,535.0,17.0,0.9735,0.0026,0.0809,-0.0969,0.0841,51.8988,-6.695,49.46,51.71,48.81,down,48.87,2026-09-14T11:12:57,-12.049,55.5650005340576
SPY260925P00710000,0.59,959.0,0.6,1067.0,0.2359,3552.0,250.0,-0.0465,0.0031,0.135,-0.1287,-0.0112,0.5938,0.015,0.8,0.82,0.59,no_change,0.59,2026-09-14T12:04:40,2.6087,0.574999988079071
SPY260925C00715000,44.96,10.0,48.95,1.0,0.223,1070.0,5.0,0.9653,0.0034,0.1006,-0.1191,0.0834,46.9678,-4.765,44.45,45.86,44.45,up,45.86,2026-09-14T10:03:37,-9.41235,50.625
SPY260925P00715000,0.71,701.0,0.72,844.0,0.2247,3518.0,344.0,-0.0566,0.0038,0.1571,-0.1448,-0.0138,0.7121,0.035,0.97,1.0,0.7,no_change,0.7,2026-09-14T11:59:24,5.26315,0.665000021457672
SPY260925C00720000,40.14,54.0,43.84,147.0,0.2069,88.0,2.0,0.9539,0.0044,0.1292,-0.1463,0.0982,42.066,-6.045,39.7,39.7,39.66,down,39.66,2026-09-14T09:40:39,-13.2261,45.7049999237061
SPY260925P00720000,0.86,859.0,0.87,828.0,0.2134,2437.0,3186.0,-0.07,0.0047,0.1849,-0.164,-0.0167,0.8697,0.075,1.2,1.23,0.84,no_change,0.86,2026-09-14T12:01:59,9.55414,0.784999996423721
SPY260925C00721000,39.22,1.0,42.87,148.0,0.2078,9.0,0.0,0.9511,0.0047,0.1328,-0.1523,0.0979,41.0916,0.0,0.0,0.0,0.0,down,45.7,2026-09-11T11:33:24,0.0,44.1900005340576
SPY260925P00721000,0.9,656.0,0.91,643.0,0.2114,234.0,324.0,-0.0731,0.0049,0.1909,-0.1682,-0.0175,0.907,0.105,1.2,1.28,0.92,down,0.92,2026-09-14T11:53:11,12.8834,0.814999997615814
SPY260925C00722000,38.19,55.0,41.89,149.0,0.2032,4.0,14.0,0.9481,0.0049,0.1365,-0.1586,0.0975,40.1185,-6.025,37.76,37.78,37.7,down,37.7,2026-09-14T09:40:39,-13.7793,43.7250003814697
SPY260925P00722000,0.94,657.0,0.95,869.0,0.2093,418.0,902.0,-0.0764,0.0052,0.1972,-0.1726,-0.0183,0.9465,0.115,1.25,1.34,0.96,down,0.96,2026-09-14T11:46:51,13.6095,0.844999998807907
SPY260925C00723000,37.22,54.0,40.92,150.0,0.2015,108.0,9.0,0.9449,0.0052,0.1418,-0.1652,0.0971,39.1468,-5.995,36.83,37.68,36.3,up,36.75,2026-09-14T10:39:25,-14.025,42.7450008392334
SPY260925P00723000,0.98,813.0,0.99,805.0,0.2071,227.0,220.0,-0.0799,0.0054,0.2039,-0.1772,-0.0192,0.9883,0.125,1.36,1.38,1.0,no_change,1.0,2026-09-14T11:46:55,14.2857,0.875
SPY260925C00724000,36.29,10.0,39.95,151.0,0.201,25.0,0.0,0.9415,0.0055,0.1523,-0.172,0.0967,38.1765,0.0,0.0,0.0,0.0,up,36.61,2026-09-10T13:36:33,0.0,41.769998550415
SPY260925P00724000,1.02,826.0,1.03,178.0,0.2048,749.0,126.0,-0.0836,0.0056,0.2113,-0.1818,-0.0202,1.0325,0.095,1.4,1.44,1.01,no_change,1.01,2026-09-14T11:56:59,10.3825,0.915000021457672
SPY260925C00725000,35.33,10.0,38.99,153.0,0.1997,54.0,0.0,0.938,0.0058,0.1632,-0.1792,0.0962,37.2077,0.0,0.0,0.0,0.0,up,41.2,2026-09-11T15:54:44,0.0,40.7950000762939
SPY260925P00725000,1.07,810.0,1.08,301.0,0.2029,2703.0,139.0,-0.0874,0.0059,0.2188,-0.1866,-0.0208,1.0793,0.125,1.44,1.52,1.03,no_change,1.08,2026-09-14T12:09:51,13.089,0.9549999833107
SPY260925C00726000,34.36,10.0,38.02,154.0,0.1975,84.0,0.0,0.9342,0.0061,0.1748,-0.1866,0.0958,36.2404,0.0,0.0,0.0,0.0,down,39.28,2026-09-09T10:05:27,0.0,39.9850006103516
SPY260925P00726000,1.12,617.0,1.14,674.0,0.201,520.0,7.0,-0.0916,0.0062,0.2258,-0.1915,-0.0216,1.1295,0.395,1.48,1.57,1.38,down,1.39,2026-09-14T11:06:38,39.6985,0.995000004768372
SPY260925C00727000,33.41,10.0,37.06,155.0,0.1963,10.0,0.0,0.9301,0.0064,0.1841,-0.1939,0.1147,35.2775,0.0,0.0,0.0,0.0,down,34.15,2026-09-10T11:13:06,0.0,38.8500003814697
SPY260925P00727000,1.17,601.0,1.19,603.0,0.1988,1706.0,139.0,-0.0959,0.0064,0.2332,-0.1966,-0.0226,1.1825,0.365,1.64,1.64,1.37,down,1.4,2026-09-14T11:24:55,35.2657,1.0349999666214
SPY260925C00728000,32.47,10.0,36.1,157.0,0.1949,24.0,3.0,0.9257,0.0068,0.1895,-0.201,0.114,34.3208,-5.535,32.35,32.35,32.35,no_change,32.35,2026-09-14T09:30:05,-14.61,37.8850002288818
SPY260925P00728000,1.23,594.0,1.25,648.0,0.1969,533.0,108.0,-0.1005,0.0067,0.241,-0.2018,-0.0238,1.2385,0.175,1.68,1.71,1.25,down,1.25,2026-09-14T11:43:20,16.2791,1.07500004768372
SPY260925C00729000,31.5,10.0,35.15,158.0,0.1926,8.0,0.0,0.921,0.0072,0.195,-0.2083,0.1133,33.3664,0.0,0.0,0.0,0.0,down,32.32,2026-09-10T13:12:28,0.0,36.9200000762939
SPY260925P00729000,1.29,380.0,1.31,644.0,0.1949,881.0,34.0,-0.1054,0.007,0.249,-0.2071,-0.0249,1.2977,0.17,1.72,1.78,1.29,down,1.29,2026-09-14T11:46:24,15.1786,1.12000000476837
SPY260925C00730000,30.57,10.0,34.19,160.0,0.191,84.0,0.0,0.9159,0.0075,0.2006,-0.2158,0.1126,32.4144,0.0,0.0,0.0,0.0,down,31.02,2026-09-10T11:01:21,0.0,35.9600009918213
SPY260925P00730000,1.35,389.0,1.37,643.0,0.1928,2135.0,355.0,-0.1105,0.0074,0.2576,-0.2125,-0.0262,1.3604,0.2,1.85,1.89,1.31,up,1.37,2026-09-14T12:09:51,17.094,1.16999995708466
SPY260925C00731000,29.6,10.0,33.24,123.0,0.1885,1.0,0.0,0.9106,0.0079,0.208,-0.2237,0.1118,31.4649,0.0,0.0,0.0,0.0,down,29.65,2026-09-10T09:30:09,0.0,35.0
SPY260925P00731000,1.42,366.0,1.44,525.0,0.1908,379.0,62.0,-0.1162,0.0077,0.2675,-0.2185,-0.0277,1.4316,0.46,1.96,1.96,1.68,down,1.68,2026-09-14T11:28:40,37.7049,1.22000002861023
SPY260925C00732000,28.69,10.0,32.3,127.0,0.1876,2.0,58.0,0.905,0.0084,0.2223,-0.2318,0.1109,30.518,-5.77,29.17,29.26,28.21,down,28.27,2026-09-14T11:11:50,-16.9506,34.0399990081787
SPY260925P00732000,1.49,360.0,1.51,363.0,0.1888,1072.0,86.0,-0.1216,0.008,0.2759,-0.2236,-0.0283,1.4975,0.24,2.01,2.07,1.52,down,1.52,2026-09-14T12:08:07,18.75,1.27999997138977
SPY260925C00733000,28.71,1.0,31.36,130.0,0.2053,3.0,14.0,0.899,0.0088,0.2373,-0.2401,0.11,29.5738,-5.735,27.33,27.38,27.33,no_change,27.35,2026-09-14T09:40:37,-17.3341,33.0849990844727
SPY260925P00733000,1.56,354.0,1.58,354.0,0.1865,562.0,228.0,-0.1277,0.0084,0.2846,-0.2293,-0.0297,1.5728,0.445,2.08,2.15,1.78,down,1.78,2026-09-14T11:33:13,33.3333,1.33500003814697
SPY260925C00734000,26.82,10.0,30.43,134.0,0.1843,1.0,10.0,0.8927,0.0093,0.2524,-0.2486,0.1306,28.6331,-5.71,26.41,26.44,26.41,no_change,26.42,2026-09-14T09:40:37,-17.7716,32.1299991607666
SPY260925P00734000,1.64,351.0,1.66,351.0,0.1848,346.0,214.0,-0.1343,0.0088,0.2943,-0.2356,-0.0314,1.6574,0.25,2.18,2.25,1.58,up,1.65,2026-09-14T11:49:41,17.8571,1.39999997615814
SPY260925C00735000,27.39,23.0,29.5,28.0,0.2094,66.0,34.0,0.8859,0.0097,0.2599,-0.2559,0.1294,27.7039,-5.675,25.5,25.53,25.5,no_change,25.51,2026-09-14T09:40:37,-18.1979,31.1850004196167
SPY260925P00735000,1.73,342.0,1.75,1000.0,0.1827,1710.0,468.0,-0.1407,0.0092,0.3033,-0.2409,-0.0328,1.7363,0.29,2.37,2.44,1.69,up,1.75,2026-09-14T12:05:22,19.863,1.46000003814697
SPY260925C00736000,25.07,22.0,28.53,23.0,0.1814,41.0,26.0,0.8787,0.0102,0.2673,-0.2634,0.1281,26.7787,-4.98,24.6,26.72,24.56,no_change,25.27,2026-09-14T11:06:29,-16.4628,30.2500009536743
SPY260925P00736000,1.82,337.0,1.84,338.0,0.1806,1214.0,39.0,-0.1481,0.0096,0.3138,-0.2473,-0.0346,1.8308,0.3,2.37,2.49,1.76,no_change,1.83,2026-09-14T12:02:30,19.6078,1.52999997138977
SPY260925C00737000,25.55,25.0,26.11,22.0,0.1771,21.0,12.0,0.8711,0.0107,0.2748,-0.271,0.1268,25.8575,-4.995,23.66,24.37,23.66,down,24.3,2026-09-14T11:06:29,-17.0507,29.2950000762939
SPY260925P00737000,1.91,329.0,1.93,329.0,0.1785,486.0,226.0,-0.1553,0.0101,0.3247,-0.2527,-0.0365,1.9196,0.31,2.57,2.64,1.92,down,1.92,2026-09-14T12:07:42,19.2547,1.61000001430511
SPY260925C00738000,23.27,17.0,25.19,39.0,0.1468,10.0,18.0,0.863,0.0112,0.2854,-0.2788,0.1254,24.9406,-4.9,23.75,23.75,22.77,up,23.48,2026-09-14T11:06:29,-17.2657,28.3800001144409
SPY260925P00738000,2.01,328.0,2.03,326.0,0.1767,1054.0,46.0,-0.1636,0.0105,0.3348,-0.2591,-0.0374,2.0266,0.69,2.61,2.81,2.33,down,2.38,2026-09-14T11:29:42,40.8284,1.68999999761581
SPY260925C00739000,22.31,50.0,24.26,52.0,0.1438,2.0,22.0,0.8544,0.0118,0.3029,-0.2867,0.124,24.0281,-4.92,21.99,24.64,21.79,down,22.53,2026-09-14T11:06:29,-17.9235,27.4499998092651
SPY260925P00739000,2.12,322.0,2.14,325.0,0.1745,1840.0,249.0,-0.1716,0.011,0.3445,-0.2647,-0.0393,2.128,0.36,2.75,2.89,2.11,up,2.13,2026-09-14T11:47:47,20.339,1.76999998092651
SPY260925C00740000,21.47,35.0,23.35,2.0,0.1458,56.0,886.0,0.8452,0.0124,0.3213,-0.2948,0.1224,23.1204,-5.52,21.03,23.06,20.75,down,21.69,2026-09-14T11:06:28,-20.2867,27.210000038147
SPY260925P00740000,2.23,326.0,2.25,347.0,0.1726,25536.0,994.0,-0.1804,0.0115,0.355,-0.2706,-0.0412,2.2414,0.405,2.88,3.07,2.19,no_change,2.26,2026-09-14T12:05:22,21.8329,1.85500001907349
SPY260925C00741000,21.99,50.0,22.43,23.0,0.17,10.0,612.0,0.8356,0.0129,0.3326,-0.3016,0.1421,22.2258,-3.405,20.1,22.2,19.78,no_change,22.2,2026-09-14T12:10:18,-13.2982,25.6050004959106
SPY260925P00741000,2.35,315.0,2.37,79.0,0.1704,1365.0,52.0,-0.1897,0.012,0.3653,-0.2765,-0.0435,2.3616,0.39,3.11,3.18,2.34,down,2.34,2026-09-14T11:46:19,20.0,1.95000004768372
SPY260925C00742000,21.11,41.0,21.54,50.0,0.1678,18.0,124.0,0.8255,0.0135,0.3416,-0.308,0.1401,21.3395,-4.695,19.25,20.19,19.19,down,19.89,2026-09-14T11:06:29,-19.097,24.585000038147
SPY260925P00742000,2.48,311.0,2.5,318.0,0.1685,1030.0,182.0,-0.1995,0.0125,0.378,-0.2823,-0.046,2.4888,0.43,3.22,3.31,2.48,down,2.48,2026-09-14T12:04:06,20.9756,2.04999995231628
SPY260925C00743000,20.25,11.0,20.61,2.0,0.1651,12.0,50.0,0.8147,0.0141,0.3506,-0.3143,0.138,20.4598,-4.575,18.44,19.34,18.35,no_change,19.13,2026-09-14T11:06:28,-19.2997,23.7049999237061
SPY260925P00743000,2.61,191.0,2.64,240.0,0.1665,2129.0,691.0,-0.2098,0.0131,0.3886,-0.2881,-0.0471,2.6257,0.47,3.47,3.54,2.51,no_change,2.63,2026-09-14T12:04:41,21.7593,2.16000008583069
SPY260925C00744000,19.36,52.0,19.78,45.0,0.1639,185.0,338.0,0.8033,0.0147,0.3625,-0.3205,0.1359,19.5868,-4.55,17.6,18.47,17.54,up,18.29,2026-09-14T11:06:28,-19.9212,22.8400001525879
SPY260925P00744000,2.76,246.0,2.78,135.0,0.1644,850.0,394.0,-0.2208,0.0136,0.3992,-0.2937,-0.0496,2.7707,0.48,3.49,3.69,2.73,down,2.75,2026-09-14T11:52:33,21.1454,2.26999998092651
SPY260925C00745000,18.49,52.0,18.89,47.0,0.1615,35.0,32.0,0.7912,0.0153,0.3816,-0.3266,0.1336,18.7211,-2.375,16.72,19.05,16.5,up,19.05,2026-09-14T11:55:42,-11.0852,21.4250001907349
SPY260925P00745000,2.91,222.0,2.93,1.0,0.1624,16549.0,10785.0,-0.2322,0.0142,0.4099,-0.2992,-0.0519,2.9243,0.59,3.72,4.0,2.82,no_change,2.98,2026-09-14T12:08:09,24.6862,2.39000010490417
SPY260925C00746000,17.66,52.0,18.01,50.0,0.1594,176.0,50.0,0.7785,0.016,0.3986,-0.3322,0.1505,17.8659,-4.605,15.88,16.79,15.88,down,16.49,2026-09-14T11:06:29,-21.8298,21.0950002670288
SPY260925P00746000,3.07,232.0,3.1,250.0,0.1605,2411.0,105.0,-0.2447,0.0148,0.421,-0.3048,-0.0551,3.094,0.89,3.98,4.16,3.36,down,3.41,2026-09-14T11:32:45,35.3175,2.51999998092651
SPY260925C00747000,16.82,49.0,17.15,34.0,0.1574,57.0,80.0,0.7653,0.0166,0.4083,-0.3366,0.1477,17.0268,-4.725,15.06,15.96,15.06,down,15.48,2026-09-14T10:21:46,-23.3853,20.2049999237061
SPY260925P00747000,3.24,189.0,3.27,115.0,0.1584,666.0,92.0,-0.257,0.0154,0.4336,-0.3095,-0.0564,3.2604,0.7,4.26,4.27,3.35,down,3.35,2026-09-14T11:40:50,26.4151,2.65000009536743
SPY260925C00748000,16.02,40.0,16.33,31.0,0.1558,112.0,24.0,0.7514,0.0172,0.4178,-0.3406,0.1448,16.1971,-2.94,14.27,16.39,14.27,up,16.39,2026-09-14T11:48:51,-15.2095,19.3299999237061
SPY260925P00748000,3.43,64.0,3.46,192.0,0.1565,977.0,136.0,-0.2708,0.016,0.4435,-0.3145,-0.0596,3.4537,0.63,4.46,4.63,3.31,down,3.43,2026-09-14T12:03:24,22.5,2.79999995231628
SPY260925C00749000,15.26,27.0,15.48,27.0,0.1542,63.0,256.0,0.7367,0.0178,0.4272,-0.3442,0.1417,15.3773,-3.105,13.5,15.42,13.5,down,15.37,2026-09-14T12:04:06,-16.8065,18.4750003814697
SPY260925P00749000,3.62,206.0,3.65,63.0,0.1545,1113.0,167.0,-0.2849,0.0166,0.4539,-0.3189,-0.062,3.6503,0.575,4.62,4.83,3.5,down,3.53,2026-09-14T12:00:29,19.4585,2.95500004291534
SPY260925C00750000,14.46,27.0,14.7,79.0,0.1523,338.0,229.0,0.7211,0.0184,0.4452,-0.3473,0.1385,14.5681,-2.74,13.0,14.88,12.41,up,14.88,2026-09-14T11:58:10,-15.5505,17.6199998855591
SPY260925P00750000,3.83,62.0,3.86,205.0,0.1523,14246.0,2389.0,-0.2997,0.0173,0.4637,-0.3229,-0.0658,3.8586,0.76,4.87,5.14,3.67,down,3.87,2026-09-14T12:10:10,24.4373,3.10999989509582
SPY260925C00751000,13.67,12.0,13.88,50.0,0.15,19.0,90.0,0.7044,0.0191,0.46,-0.3498,0.1507,13.7615,-4.6,12.0,12.17,11.95,up,12.17,2026-09-14T10:25:10,-27.4299,16.7699995040894
SPY260925P00751000,4.05,184.0,4.08,61.0,0.1503,2012.0,157.0,-0.3152,0.0179,0.4755,-0.3264,-0.0676,4.0796,0.745,5.09,5.46,4.03,no_change,4.03,2026-09-14T11:42:38,22.6788,3.2849999666214
SPY260925C00752000,12.86,112.0,13.1,68.0,0.148,159.0,175.0,0.6881,0.0197,0.4686,-0.3511,0.147,12.9975,-3.655,11.27,12.46,11.25,no_change,12.29,2026-09-14T10:04:00,-22.9225,15.9449996948242
SPY260925P00752000,4.28,122.0,4.31,59.0,0.1482,2813.0,85.0,-0.3311,0.0185,0.4836,-0.3292,-0.0712,4.309,1.445,5.45,5.61,4.61,down,4.92,2026-09-14T11:27:09,41.5827,3.47500002384186
SPY260925C00753000,12.09,100.0,12.3,50.0,0.1456,55.0,12.0,0.6701,0.0203,0.4771,-0.352,0.143,12.222,-4.065,10.56,11.42,10.36,up,11.05,2026-09-14T11:30:10,-26.8938,15.1150002479553
SPY260925P00753000,4.53,111.0,4.56,57.0,0.1462,579.0,180.0,-0.3485,0.0192,0.4924,-0.3319,-0.0739,4.5679,0.865,5.66,5.95,4.49,no_change,4.54,2026-09-14T11:47:27,23.5374,3.67500007152557
SPY260925C00754000,11.35,69.0,11.55,54.0,0.1435,344.0,494.0,0.6515,0.0208,0.4872,-0.3519,0.1388,11.4728,-3.8,9.87,11.17,9.85,no_change,10.52,2026-09-14T11:32:31,-26.5363,14.3200001716614
SPY260925P00754000,4.79,187.0,4.83,72.0,0.1442,731.0,149.0,-0.3659,0.0198,0.5001,-0.3335,-0.0783,4.8246,1.125,6.0,6.3,5.01,no_change,5.01,2026-09-14T11:38:32,28.9575,3.88499999046326
SPY260925C00755000,10.63,174.0,10.8,58.0,0.1417,938.0,421.0,0.6321,0.0214,0.5008,-0.3508,0.1461,10.7394,-2.925,9.2,11.05,8.97,down,10.6,2026-09-14T12:05:16,-21.6266,13.5250000953674
SPY260925P00755000,5.08,3.0,5.11,183.0,0.1423,1594.0,1359.0,-0.3849,0.0204,0.5088,-0.3348,-0.0805,5.1157,1.025,6.41,6.7,4.85,up,5.13,2026-09-14T12:10:10,24.9695,4.10500001907349
SPY260925C00756000,9.92,130.0,10.11,144.0,0.1396,376.0,433.0,0.6124,0.0219,0.5072,-0.3493,0.1414,10.0283,-3.275,9.5,9.74,8.23,up,9.47,2026-09-14T11:34:07,-25.6964,12.7449998855591
SPY260925P00756000,5.37,181.0,5.41,53.0,0.1402,712.0,207.0,-0.4044,0.021,0.5146,-0.335,-0.0842,5.4171,1.115,6.75,7.0,5.13,no_change,5.46,2026-09-14T12:08:35,25.6617,4.34500002861023
SPY260925C00757000,9.23,88.0,9.41,134.0,0.1375,632.0,572.0,0.5922,0.0224,0.5128,-0.3467,0.1366,9.3455,-3.02,8.2,9.05,7.57,no_change,8.96,2026-09-14T11:35:16,-25.2087,11.9800000190735
SPY260925P00757000,5.69,53.0,5.73,98.0,0.1382,765.0,90.0,-0.4246,0.0216,0.5199,-0.3346,-0.0878,5.7359,1.14,7.07,7.33,5.67,down,5.74,2026-09-14T12:09:50,24.7826,4.59999990463257
SPY260925C00758000,8.58,17.0,8.72,148.0,0.1356,421.0,641.0,0.5702,0.0228,0.5179,-0.343,0.1314,8.6588,-2.47,7.69,9.05,7.0,down,8.75,2026-09-14T12:01:24,-22.0143,11.2199997901916
SPY260925P00758000,6.03,97.0,6.07,51.0,0.1363,889.0,404.0,-0.4456,0.0221,0.5242,-0.3332,-0.0921,6.0724,1.17,7.52,7.85,5.84,up,6.04,2026-09-14T12:03:30,24.0246,4.86999988555908
SPY260925C00759000,8.0,87.0,8.04,88.0,0.1342,420.0,420.0,0.5478,0.0232,0.5252,-0.3384,0.1338,8.0043,-2.865,7.1,7.63,6.4,up,7.63,2026-09-14T11:36:05,-27.2987,10.4949998855591
